algorithm generator seed numberofsequences sizeofsequences cost scslength timems
hierarchical random 5 2 33 bitcost 58 54.0490150452
hierarchical random 5 2 34 bitcost 59 54.7099113464
hierarchical random 5 2 35 bitcost 62 57.4791431427
hierarchical random 5 2 36 bitcost 63 57.657957077
hierarchical random 5 2 37 bitcost 64 62.7031326294
hierarchical random 5 2 38 bitcost 67 67.8811073303
hierarchical random 5 2 39 bitcost 68 66.9591426849
hierarchical random 5 2 3 bitcost 4 0.793933868408
hierarchical random 5 2 40 bitcost 69 30.158996582
hierarchical random 5 2 41 bitcost 72 73.9231109619
hierarchical random 5 2 42 bitcost 74 78.3009529114
hierarchical random 5 2 43 bitcost 73 80.1038742065
hierarchical random 5 2 44 bitcost 78 84.3191146851
hierarchical random 5 2 45 bitcost 78 87.9099369049
hierarchical random 5 2 46 bitcost 80 83.0209255219
hierarchical random 5 2 47 bitcost 80 93.621969223
hierarchical random 5 2 48 bitcost 85 95.4341888428
hierarchical random 5 2 49 bitcost 87 97.6758003235
hierarchical random 5 2 4 bitcost 6 1.06692314148
hierarchical random 5 2 50 bitcost 86 102.236032486
hierarchical random 5 2 51 bitcost 89 104.776144028
hierarchical random 5 2 52 bitcost 93 105.304956436
hierarchical random 5 2 53 bitcost 95 112.763881683
hierarchical random 5 2 54 bitcost 97 109.491109848
hierarchical random 5 2 55 bitcost 97 118.586063385
hierarchical random 5 2 56 bitcost 101 119.775056839
hierarchical random 5 2 57 bitcost 103 108.965873718
hierarchical random 5 2 58 bitcost 104 128.546953201
hierarchical random 5 2 59 bitcost 107 130.51199913
hierarchical random 5 2 5 bitcost 8 2.14409828186
hierarchical random 5 2 60 bitcost 109 134.715080261
hierarchical random 5 2 61 bitcost 108 136.439085007
hierarchical random 5 2 62 bitcost 110 140.860080719
hierarchical random 5 2 63 bitcost 113 144.155979156
hierarchical random 5 2 64 bitcost 116 150.271177292
hierarchical random 5 2 65 bitcost 116 151.026964188
hierarchical random 5 2 66 bitcost 120 153.307914734
hierarchical random 5 2 67 bitcost 119 155.793905258
hierarchical random 5 2 68 bitcost 122 161.134958267
hierarchical random 5 2 69 bitcost 127 161.169052124
hierarchical random 5 2 6 bitcost 8 3.01909446716
hierarchical random 5 2 70 bitcost 126 153.916120529
hierarchical random 5 2 71 bitcost 129 169.404983521
hierarchical random 5 2 72 bitcost 127 174.069881439
hierarchical random 5 2 73 bitcost 130 178.989887238
hierarchical random 5 2 74 bitcost 132 181.032896042
hierarchical random 5 2 75 bitcost 135 187.355041504
hierarchical random 5 2 76 bitcost 138 188.03191185
hierarchical random 5 2 77 bitcost 140 192.875146866
hierarchical random 5 2 78 bitcost 142 192.812919617
hierarchical random 5 2 79 bitcost 143 195.551156998
hierarchical random 5 2 7 bitcost 11 3.97181510925
hierarchical random 5 2 80 bitcost 145 167.841911316
hierarchical random 5 2 81 bitcost 147 204.329013824
hierarchical random 5 2 82 bitcost 148 205.899953842
hierarchical random 5 2 83 bitcost 152 214.032173157
hierarchical random 5 2 84 bitcost 153 217.186927795
hierarchical random 5 2 85 bitcost 155 219.893932343
hierarchical random 5 2 86 bitcost 158 221.307992935
hierarchical random 5 2 87 bitcost 158 227.63299942
hierarchical random 5 2 88 bitcost 164 229.485988617
hierarchical random 5 2 89 bitcost 164 232.50412941
hierarchical random 5 2 8 bitcost 13 5.0060749054
hierarchical random 5 2 90 bitcost 166 234.439849854
hierarchical random 5 2 91 bitcost 169 237.866163254
hierarchical random 5 2 92 bitcost 171 215.218067169
hierarchical random 5 2 93 bitcost 170 244.881868362
hierarchical random 5 2 94 bitcost 175 250.640869141
hierarchical random 5 2 95 bitcost 177 257.776021957
hierarchical random 5 2 96 bitcost 177 256.681203842
hierarchical random 5 2 97 bitcost 180 258.61287117
hierarchical random 5 2 98 bitcost 183 259.859085083
hierarchical random 5 2 99 bitcost 185 230.124950409
hierarchical random 5 2 9 bitcost 12 5.83505630493
hierarchical random 5 3 10 bitcost 20 17.9419517517
hierarchical random 5 3 11 bitcost 22 20.574092865
hierarchical random 5 3 12 bitcost 24 9.27591323853
hierarchical random 5 3 13 bitcost 27 17.5621509552
hierarchical random 5 3 14 bitcost 27 32.1028232574
hierarchical random 5 3 15 bitcost 32 36.5700721741
hierarchical random 5 3 16 bitcost 35 35.3338718414
hierarchical random 5 3 17 bitcost 37 43.7128543854
hierarchical random 5 3 18 bitcost 39 48.1078624725
hierarchical random 5 3 19 bitcost 40 40.5428409576
hierarchical random 5 3 20 bitcost 43 55.6678771973
hierarchical random 5 3 21 bitcost 47 64.3420219421
hierarchical random 5 3 22 bitcost 48 70.1169967651
hierarchical random 5 3 23 bitcost 52 72.5231170654
hierarchical random 5 3 24 bitcost 53 72.2749233246
hierarchical random 5 3 25 bitcost 58 84.8951339722
hierarchical random 5 3 26 bitcost 60 88.3309841156
hierarchical random 5 3 27 bitcost 62 95.6418514252
hierarchical random 5 3 28 bitcost 64 97.9909896851
hierarchical random 5 3 29 bitcost 66 105.37314415
hierarchical random 5 3 30 bitcost 70 107.55610466
hierarchical random 5 3 31 bitcost 73 112.586021423
hierarchical random 5 3 32 bitcost 76 98.3340740204
hierarchical random 5 3 33 bitcost 80 113.681077957
hierarchical random 5 3 34 bitcost 84 133.354187012
hierarchical random 5 3 35 bitcost 86 138.813972473
hierarchical random 5 3 36 bitcost 85 127.690792084
hierarchical random 5 3 37 bitcost 90 150.282859802
hierarchical random 5 3 38 bitcost 90 151.561975479
hierarchical random 5 3 39 bitcost 93 161.535978317
hierarchical random 5 3 3 bitcost 5 2.00390815735
hierarchical random 5 3 40 bitcost 94 167.335987091
hierarchical random 5 3 41 bitcost 99 137.574911118
hierarchical random 5 3 42 bitcost 104 183.85887146
hierarchical random 5 3 43 bitcost 100 185.562849045
hierarchical random 5 3 44 bitcost 110 181.536197662
hierarchical random 5 3 45 bitcost 109 198.863983154
hierarchical random 5 3 46 bitcost 115 197.807073593
hierarchical random 5 3 47 bitcost 115 212.97121048
hierarchical random 5 3 48 bitcost 119 209.677219391
hierarchical random 5 3 49 bitcost 122 223.610877991
hierarchical random 5 3 4 bitcost 7 4.27412986755
hierarchical random 5 3 50 bitcost 122 228.439092636
hierarchical random 5 3 51 bitcost 126 192.914009094
hierarchical random 5 3 52 bitcost 130 240.360975266
hierarchical random 5 3 53 bitcost 131 212.241172791
hierarchical random 5 3 54 bitcost 134 213.087081909
hierarchical random 5 3 55 bitcost 139 260.889053345
hierarchical random 5 3 56 bitcost 140 268.424034119
hierarchical random 5 3 57 bitcost 143 273.235082626
hierarchical random 5 3 58 bitcost 146 278.06687355
hierarchical random 5 3 59 bitcost 150 287.528991699
hierarchical random 5 3 5 bitcost 9 5.84101676941
hierarchical random 5 3 60 bitcost 151 290.833950043
hierarchical random 5 3 61 bitcost 153 299.274921417
hierarchical random 5 3 62 bitcost 155 303.076982498
hierarchical random 5 3 63 bitcost 160 313.825130463
hierarchical random 5 3 64 bitcost 162 300.818920135
hierarchical random 5 3 65 bitcost 167 330.402851105
hierarchical random 5 3 66 bitcost 167 334.231138229
hierarchical random 5 3 67 bitcost 167 342.16094017
hierarchical random 5 3 68 bitcost 174 355.669021606
hierarchical random 5 3 69 bitcost 176 360.697031021
hierarchical random 5 3 6 bitcost 10 7.21192359924
hierarchical random 5 3 70 bitcost 178 330.403804779
hierarchical random 5 3 71 bitcost 179 378.862142563
hierarchical random 5 3 72 bitcost 184 383.144855499
hierarchical random 5 3 73 bitcost 187 353.628873825
hierarchical random 5 3 74 bitcost 186 311.917066574
hierarchical random 5 3 75 bitcost 191 400.407075882
hierarchical random 5 3 76 bitcost 195 410.322904587
hierarchical random 5 3 77 bitcost 198 393.172979355
hierarchical random 5 3 78 bitcost 199 380.736112595
hierarchical random 5 3 79 bitcost 202 439.002037048
hierarchical random 5 3 7 bitcost 13 8.0189704895
hierarchical random 5 3 80 bitcost 205 444.624185562
hierarchical random 5 3 8 bitcost 17 13.3240222931
hierarchical random 5 3 9 bitcost 16 15.0709152222
hierarchical random 5 4 10 bitcost 24 18.7649726868
hierarchical random 5 4 11 bitcost 26 32.3560237885
hierarchical random 5 4 12 bitcost 29 32.751083374
hierarchical random 5 4 13 bitcost 33 46.3118553162
hierarchical random 5 4 14 bitcost 36 52.2150993347
hierarchical random 5 4 15 bitcost 39 58.3667755127
hierarchical random 5 4 16 bitcost 41 44.0940856934
hierarchical random 5 4 17 bitcost 45 69.7340965271
hierarchical random 5 4 18 bitcost 49 76.3049125671
hierarchical random 5 4 19 bitcost 51 67.8901672363
hierarchical random 5 4 20 bitcost 54 92.4150943756
hierarchical random 5 4 21 bitcost 58 95.0131416321
hierarchical random 5 4 22 bitcost 59 104.240894318
hierarchical random 5 4 23 bitcost 61 111.358880997
hierarchical random 5 4 24 bitcost 62 117.267847061
hierarchical random 5 4 25 bitcost 73 130.429983139
hierarchical random 5 4 26 bitcost 76 140.017986298
hierarchical random 5 4 27 bitcost 78 75.7231712341
hierarchical random 5 4 28 bitcost 82 151.710987091
hierarchical random 5 4 29 bitcost 82 160.906076431
hierarchical random 5 4 30 bitcost 86 166.615009308
hierarchical random 5 4 31 bitcost 87 174.834012985
hierarchical random 5 4 32 bitcost 97 163.315057755
hierarchical random 5 4 33 bitcost 98 198.083162308
hierarchical random 5 4 34 bitcost 97 200.347900391
hierarchical random 5 4 35 bitcost 109 214.986801147
hierarchical random 5 4 3 bitcost 5 3.69000434875
hierarchical random 5 4 4 bitcost 8 5.64694404602
hierarchical random 5 4 5 bitcost 10 8.85891914368
hierarchical random 5 4 6 bitcost 11 11.528968811
hierarchical random 5 4 7 bitcost 16 11.146068573
hierarchical random 5 4 8 bitcost 17 19.5329189301
hierarchical random 5 4 9 bitcost 19 20.635843277
hierarchical random 5 50000 4 bitcost 12 62309.3509674
hierarchical random 5 5000 4 bitcost 13 5910.6400013
hierarchical random 5 5000 8 bitcost 54 44614.9508953
hierarchical random 5 500 16 bitcost 177 31899.9359608
hierarchical random 5 500 24 bitcost 382 126477.347136
hierarchical random 5 500 4 bitcost 14 550.94909668
hierarchical random 5 500 8 bitcost 51 3690.10400772
hierarchical random 5 50 16 bitcost 129 1689.41688538
hierarchical random 5 50 24 bitcost 260 4909.95693207
hierarchical random 5 50 32 bitcost 437 10641.8981552
hierarchical random 5 50 48 bitcost 831 31004.7259331
hierarchical random 5 50 4 bitcost 12 109.94887352
hierarchical random 5 50 64 bitcost 1258 63832.0970535
hierarchical random 5 50 8 bitcost 41 362.465143204
hierarchical random 5 50 96 bitcost 2283 182346.907854
hierarchical random 5 5 10 bitcost 28 42.6111221313
hierarchical random 5 5 11 bitcost 29 47.3248958588
hierarchical random 5 5 12 bitcost 32 55.2530288696
hierarchical random 5 5 13 bitcost 37 54.7029972076
hierarchical random 5 5 14 bitcost 41 75.2410888672
hierarchical random 5 5 15 bitcost 45 88.0818367004
hierarchical random 5 5 16 bitcost 49 91.8200016022
hierarchical random 5 5 17 bitcost 55 90.4529094696
hierarchical random 5 5 18 bitcost 60 117.675065994
hierarchical random 5 5 19 bitcost 61 122.699975967
hierarchical random 5 5 20 bitcost 63 128.350019455
hierarchical random 5 5 24 bitcost 78 171.20218277
hierarchical random 5 5 32 bitcost 114 258.629798889
hierarchical random 5 5 3 bitcost 6 5.8741569519
hierarchical random 5 5 48 bitcost 176 472.830057144
hierarchical random 5 5 4 bitcost 8 7.02595710754
hierarchical random 5 5 5 bitcost 11 12.5820636749
hierarchical random 5 5 64 bitcost 239 755.002975464
hierarchical random 5 5 6 bitcost 13 16.841173172
hierarchical random 5 5 7 bitcost 18 22.1610069275
hierarchical random 5 5 8 bitcost 19 29.3869972229
hierarchical random 5 5 96 bitcost 383 1690.46401978
hierarchical random 5 5 9 bitcost 21 30.2221775055
hierarchical random 5 6 10 bitcost 28 40.8029556274
hierarchical random 5 6 11 bitcost 32 65.2730464935
hierarchical random 5 6 12 bitcost 40 75.1299858093
hierarchical random 5 6 13 bitcost 44 84.3858718872
hierarchical random 5 6 14 bitcost 45 95.8170890808
hierarchical random 5 6 3 bitcost 6 7.66396522522
hierarchical random 5 6 4 bitcost 8 11.9271278381
hierarchical random 5 6 5 bitcost 12 16.7579650879
hierarchical random 5 6 6 bitcost 14 20.4100608826
hierarchical random 5 6 7 bitcost 17 30.3771495819
hierarchical random 5 6 8 bitcost 22 38.5057926178
hierarchical random 5 6 9 bitcost 24 43.0009365082
hierarchical random 5 7 3 bitcost 6 8.81600379944
hierarchical random 5 7 4 bitcost 8 13.3488178253
hierarchical random 5 7 5 bitcost 13 14.4600868225
hierarchical random 5 7 6 bitcost 16 25.2277851105
hierarchical random 5 7 7 bitcost 18 37.1980667114
hierarchical random 5 7 8 bitcost 24 46.7090606689
hierarchical random 5 7 9 bitcost 25 38.7289524078
hierarchical random 5 8 3 bitcost 6 8.52799415588
hierarchical random 5 8 4 bitcost 9 15.2201652527
hierarchical random 5 8 5 bitcost 13 23.2410430908
hierarchical random 5 8 6 bitcost 16 28.5370349884
hierarchical random 5 8 7 bitcost 20 44.1191196442
hierarchical random 5 9 3 bitcost 6 10.5040073395
hierarchical random 5 9 4 bitcost 9 17.6930427551
hierarchical random 5 9 5 bitcost 13 27.5158882141
hierarchical random 6 100000 4 bitcost 12 125239.172935
hierarchical random 6 10000 4 bitcost 13 11944.3609715
hierarchical random 6 10000 8 bitcost 55 95205.7621479
hierarchical random 6 1000 16 bitcost 193 74323.5139847
hierarchical random 6 1000 4 bitcost 13 1178.39002609
hierarchical random 6 1000 8 bitcost 54 7658.03003311
hierarchical random 6 100 16 bitcost 154 4255.35607338
hierarchical random 6 100 24 bitcost 313 14219.8188305
hierarchical random 6 100 32 bitcost 534 33032.6290131
hierarchical random 6 100 48 bitcost 1064 111139.443159
hierarchical random 6 100 4 bitcost 13 181.111097336
hierarchical random 6 100 64 bitcost 1724 250857.732058
hierarchical random 6 100 8 bitcost 45 685.105085373
hierarchical random 6 10 16 bitcost 69 192.69490242
hierarchical random 6 10 24 bitcost 127 421.184062958
hierarchical random 6 10 32 bitcost 180 733.443021774
hierarchical random 6 10 3 bitcost 7 14.1980648041
hierarchical random 6 10 48 bitcost 294 1513.49401474
hierarchical random 6 10 4 bitcost 11 22.0940113068
hierarchical random 6 10 64 bitcost 422 2839.36500549
hierarchical random 6 10 8 bitcost 33 77.4068832397
hierarchical random 6 10 96 bitcost 677 6851.14502907
hierarchical random 6 11 3 bitcost 7 13.5099887848
hierarchical random 6 12 3 bitcost 7 11.3470554352
hierarchical random 6 20000 4 bitcost 12 24008.0869198
hierarchical random 6 20000 8 bitcost 59 198563.083172
hierarchical random 6 2000 16 bitcost 200 167185.235977
hierarchical random 6 2000 4 bitcost 13 2259.95993614
hierarchical random 6 2000 8 bitcost 53 16310.0209236
hierarchical random 6 200 16 bitcost 168 10487.8442287
hierarchical random 6 200 24 bitcost 347 36737.5478745
hierarchical random 6 200 32 bitcost 587 94910.421133
hierarchical random 6 200 4 bitcost 13 270.718097687
hierarchical random 6 200 8 bitcost 49 1381.57296181
hierarchical random 6 20 16 bitcost 101 486.732006073
hierarchical random 6 20 24 bitcost 182 1172.549963
hierarchical random 6 20 32 bitcost 277 2281.4719677
hierarchical random 6 20 48 bitcost 480 5598.03915024
hierarchical random 6 20 4 bitcost 11 46.2548732758
hierarchical random 6 20 64 bitcost 716 11109.6100807
hierarchical random 6 20 8 bitcost 40 169.21710968
hierarchical random 6 20 96 bitcost 1188 27706.1419487
hierarchical random 6 2 100 bitcost 180 268.455982208
hierarchical random 6 2 101 bitcost 185 275.605916977
hierarchical random 6 2 102 bitcost 186 275.993824005
hierarchical random 6 2 103 bitcost 190 277.241945267
hierarchical random 6 2 104 bitcost 191 280.277967453
hierarchical random 6 2 105 bitcost 193 289.149999619
hierarchical random 6 2 106 bitcost 194 294.408082962
hierarchical random 6 2 107 bitcost 197 212.251901627
hierarchical random 6 2 108 bitcost 201 292.901039124
hierarchical random 6 2 109 bitcost 203 301.625013351
hierarchical random 6 2 10 bitcost 16 7.07912445068
hierarchical random 6 2 110 bitcost 203 306.905031204
hierarchical random 6 2 111 bitcost 205 307.33704567
hierarchical random 6 2 112 bitcost 208 232.470989227
hierarchical random 6 2 113 bitcost 209 318.647861481
hierarchical random 6 2 114 bitcost 209 254.273891449
hierarchical random 6 2 115 bitcost 213 324.929952621
hierarchical random 6 2 116 bitcost 215 315.768957138
hierarchical random 6 2 117 bitcost 216 339.277982712
hierarchical random 6 2 118 bitcost 220 267.513036728
hierarchical random 6 2 119 bitcost 222 273.083925247
hierarchical random 6 2 11 bitcost 18 8.0201625824
hierarchical random 6 2 120 bitcost 224 294.24905777
hierarchical random 6 2 121 bitcost 225 350.091934204
hierarchical random 6 2 122 bitcost 228 351.583957672
hierarchical random 6 2 123 bitcost 229 356.312990189
hierarchical random 6 2 124 bitcost 230 283.535957336
hierarchical random 6 2 125 bitcost 233 370.914936066
hierarchical random 6 2 126 bitcost 235 346.666097641
hierarchical random 6 2 127 bitcost 238 379.65798378
hierarchical random 6 2 128 bitcost 240 381.881952286
hierarchical random 6 2 129 bitcost 240 366.008996964
hierarchical random 6 2 12 bitcost 19 9.02104377747
